% Moku:Pro Data Logger
% Input A
% Input B
% Input C
% Input D
% Acquisition rate: 5.0000000000e+05 Hz, Normal mode, trigger: Input B, level: 10.00 mV
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2025-01-16 T 01:36:54 +1100
% Time (s), Input A (V), Input B (V), Input C (V), Input D (V)
8.4136000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4138000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4140000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4142000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4144000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4146000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4148000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4150000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4152000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4154000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4156000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4158000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4160000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4162000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4164000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4166000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4168000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4170000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4172000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4174000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4176000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4178000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4180000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4182000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4184000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4186000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4188000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4190000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4192000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4194000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4196000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4198000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4200000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4202000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4204000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4206000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4208000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4210000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4212000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4214000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4216000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4218000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4220000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4222000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4224000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4226000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4228000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4230000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4232000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4234000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4236000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4238000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4240000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4242000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4244000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4246000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4248000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4250000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4252000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4254000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4256000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4258000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4260000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4262000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4264000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4266000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4268000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4270000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4272000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4274000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4276000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4278000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4280000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4282000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4284000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4286000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4288000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4290000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4292000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4294000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4296000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4298000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4300000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4302000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4304000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4306000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4308000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4310000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4312000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4314000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4316000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4318000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4320000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4322000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4324000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4326000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4328000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4330000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4332000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4334000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4336000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4338000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4340000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4342000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4344000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4346000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4348000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4350000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4352000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4354000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4356000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4358000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4360000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4362000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4364000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4366000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4368000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4370000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4372000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4374000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4376000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4378000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4380000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4382000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4384000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4386000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4388000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4390000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4392000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4394000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4396000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4398000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4400000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4402000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4404000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4406000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4408000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4410000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4412000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4414000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4416000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4418000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4420000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4422000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4424000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4426000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4428000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4430000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4432000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4434000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4436000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4438000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4440000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4442000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4444000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4446000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4448000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4450000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4452000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4454000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4456000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4458000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4460000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4462000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4464000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4466000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4468000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4470000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4472000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4474000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4476000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4478000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4480000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4482000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4484000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4486000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4488000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4490000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4492000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4494000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4496000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4498000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4500000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4502000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4504000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4506000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4508000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4510000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4512000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4514000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4516000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4518000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4520000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4522000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4524000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4526000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4528000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4530000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4532000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4534000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4536000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4538000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4540000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4542000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4544000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4546000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4548000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4550000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4552000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4554000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4556000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4558000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4560000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4562000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4564000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4566000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4568000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4570000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4572000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4574000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4576000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4578000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4580000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4582000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4584000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4586000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4588000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4590000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4592000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4594000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4596000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4598000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4600000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4602000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4604000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4606000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4608000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4610000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4612000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4614000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
8.4616000000e-02, 0.0000000000e+00, -1.0950042009e+00, 0.0000000000e+00, 0.0000000000e+00
